code,pose,category,intent,filepath,max_length,min_length,cluster,split
cylinder_bottle_s604,002952_use_s15604,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s604/002952_use_s15604.json,0.1151219,0.0678426,12,train
cylinder_bottle_s604,003754_use_s15604,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s604/003754_use_s15604.json,0.1151219,0.0678426,12,train
cylinder_bottle_s604,006258_liftup_s15604,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s604/006258_liftup_s15604.json,0.1151219,0.0678426,4,train
cylinder_bottle_s604,003222_liftup_s15604,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s604/003222_liftup_s15604.json,0.1151219,0.0678426,6,train
bowl_s119,000300_use_s12119,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s119/000300_use_s12119.json,0.1415948,0.1078129999999999,3,test
bowl_s119,000161_liftup_s12119,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s119/000161_liftup_s12119.json,0.1415948,0.1078129999999999,3,test
bowl_s119,000881_liftup_s12119,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s119/000881_liftup_s12119.json,0.1415948,0.1078129999999999,3,test
teapot_21,000045_liftup_o13121,teapot,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/teapot_21/000045_liftup_o13121.json,0.235005,0.1194702,1,train
teapot_21,000024_liftup_o13121,teapot,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/teapot_21/000024_liftup_o13121.json,0.235005,0.1194702,19,train
teapot_21,000114_use_o13121,teapot,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/teapot_21/000114_use_o13121.json,0.235005,0.1194702,1,train
teapot_21,000059_handover_o13121,teapot,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/teapot_21/000059_handover_o13121.json,0.235005,0.1194702,1,train
teapot_21,000068_hold_o13121,teapot,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/teapot_21/000068_hold_o13121.json,0.235005,0.1194702,5,train
mug_s011,011027_handover_another_S10011,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s011/011027_handover_another_S10011.json,0.1232618,0.0733024999999999,18,train
mug_s011,010091_handover_S10011,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s011/010091_handover_S10011.json,0.1232618,0.0733024999999999,18,train
mug_s011,010233_handover_another_S10011,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s011/010233_handover_another_S10011.json,0.1232618,0.0733024999999999,16,train
mug_s011,010317_hold_S10011,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s011/010317_hold_S10011.json,0.1232618,0.0733024999999999,16,train
mug_s011,010843_hold_S10011,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s011/010843_hold_S10011.json,0.1232618,0.0733024999999999,16,train
mug_s011,010576_hold_S10011,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s011/010576_hold_S10011.json,0.1232618,0.0733024999999999,9,train
mug_s011,010448_use_S10011,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s011/010448_use_S10011.json,0.1232618,0.0733024999999999,18,train
mug_s011,010908_liftup_S10011,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s011/010908_liftup_S10011.json,0.1232618,0.0733024999999999,13,train
mug_s011,010009_liftup_S10011,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s011/010009_liftup_S10011.json,0.1232618,0.0733024999999999,16,train
mug_s011,010357_liftup_S10011,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s011/010357_liftup_S10011.json,0.1232618,0.0733024999999999,16,train
dispenser23,000490_handover_another_A01023,trigger_sprayer,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser23/000490_handover_another_A01023.json,0.225162,0.0870748,5,train
dispenser23,000494_handover_another_A01023,trigger_sprayer,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser23/000494_handover_another_A01023.json,0.225162,0.0870748,5,train
dispenser23,000526_handover_another_A01023,trigger_sprayer,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser23/000526_handover_another_A01023.json,0.225162,0.0870748,2,train
dispenser23,000486_use_A01023,trigger_sprayer,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser23/000486_use_A01023.json,0.225162,0.0870748,2,train
dispenser23,000510_use_A01023,trigger_sprayer,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser23/000510_use_A01023.json,0.225162,0.0870748,2,train
dispenser23,000482_hold_A01023,trigger_sprayer,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser23/000482_hold_A01023.json,0.225162,0.0870748,14,train
dispenser23,000502_hold_A01023,trigger_sprayer,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser23/000502_hold_A01023.json,0.225162,0.0870748,14,train
dispenser23,000522_hold_A01023,trigger_sprayer,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser23/000522_hold_A01023.json,0.225162,0.0870748,15,train
bowl_s144,000397_hold_s12144,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s144/000397_hold_s12144.json,0.1497658,0.0574992,18,train
bowl_s144,000034_hold_s12144,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s144/000034_hold_s12144.json,0.1497658,0.0574992,18,train
bowl_s144,000472_hold_s12144,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s144/000472_hold_s12144.json,0.1497658,0.0574992,3,train
bowl_s144,000321_use_s12144,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s144/000321_use_s12144.json,0.1497658,0.0574992,3,train
mug_s245,012899_use_s10245,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s245/012899_use_s10245.json,0.1182806999999999,0.0874682,13,train
mug_s245,011237_use_s10245,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s245/011237_use_s10245.json,0.1182806999999999,0.0874682,18,train
mug_s245,004483_use_s10245,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s245/004483_use_s10245.json,0.1182806999999999,0.0874682,16,train
mug_s245,024532_handover_another_s10245,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s245/024532_handover_another_s10245.json,0.1182806999999999,0.0874682,9,train
mug_s245,012783_handover_another_s10245,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s245/012783_handover_another_s10245.json,0.1182806999999999,0.0874682,18,train
mug_s245,027572_handover_s10245,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s245/027572_handover_s10245.json,0.1182806999999999,0.0874682,9,train
mug_s245,011556_liftup_s10245,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s245/011556_liftup_s10245.json,0.1182806999999999,0.0874682,13,train
mug_s245,021096_liftup_s10245,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s245/021096_liftup_s10245.json,0.1182806999999999,0.0874682,16,train
mug_s245,004434_liftup_s10245,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s245/004434_liftup_s10245.json,0.1182806999999999,0.0874682,0,train
mug_s245,024064_hold_s10245,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s245/024064_hold_s10245.json,0.1182806999999999,0.0874682,16,train
mug_s245,003714_hold_s10245,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s245/003714_hold_s10245.json,0.1182806999999999,0.0874682,19,train
mug_s245,016833_hold_s10245,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s245/016833_hold_s10245.json,0.1182806999999999,0.0874682,13,train
dispenser14,000185_handover_another_A02014,lotion_pump,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser14/000185_handover_another_A02014.json,0.1255717,0.0694814,13,train
dispenser14,000185_handover_A02014,lotion_pump,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser14/000185_handover_A02014.json,0.1255717,0.0694814,16,train
dispenser14,000209_handover_A02014,lotion_pump,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser14/000209_handover_A02014.json,0.1255717,0.0694814,13,train
dispenser14,000176_hold_A02014,lotion_pump,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser14/000176_hold_A02014.json,0.1255717,0.0694814,16,train
dispenser14,000217_use_A02014,lotion_pump,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser14/000217_use_A02014.json,0.1255717,0.0694814,13,train
mug_s242,008505_hold_s10242,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s242/008505_hold_s10242.json,0.1116707,0.0811745,9,train
mug_s242,027109_hold_s10242,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s242/027109_hold_s10242.json,0.1116707,0.0811745,8,train
mug_s242,003223_hold_s10242,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s242/003223_hold_s10242.json,0.1116707,0.0811745,4,train
mug_s242,005740_liftup_s10242,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s242/005740_liftup_s10242.json,0.1116707,0.0811745,13,train
mug_s242,022670_liftup_s10242,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s242/022670_liftup_s10242.json,0.1116707,0.0811745,8,train
mug_s242,026627_liftup_s10242,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s242/026627_liftup_s10242.json,0.1116707,0.0811745,16,train
mug_s242,006851_handover_s10242,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s242/006851_handover_s10242.json,0.1116707,0.0811745,13,train
mug_s242,025078_handover_another_s10242,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s242/025078_handover_another_s10242.json,0.1116707,0.0811745,16,train
mug_s242,004703_handover_another_s10242,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s242/004703_handover_another_s10242.json,0.1116707,0.0811745,18,train
mug_s242,001604_use_s10242,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s242/001604_use_s10242.json,0.1116707,0.0811745,18,train
mug_s242,023767_use_s10242,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s242/023767_use_s10242.json,0.1116707,0.0811745,8,train
mug_s242,011236_use_s10242,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s242/011236_use_s10242.json,0.1116707,0.0811745,18,train
mug_s171,023902_handover_another_s10171,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s171/023902_handover_another_s10171.json,0.1436158,0.0935256999999999,16,train
mug_s171,020902_handover_s10171,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s171/020902_handover_s10171.json,0.1436158,0.0935256999999999,8,train
mug_s171,006834_handover_another_s10171,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s171/006834_handover_another_s10171.json,0.1436158,0.0935256999999999,11,train
mug_s171,016240_liftup_s10171,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s171/016240_liftup_s10171.json,0.1436158,0.0935256999999999,16,train
mug_s171,003729_liftup_s10171,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s171/003729_liftup_s10171.json,0.1436158,0.0935256999999999,13,train
mug_s171,002477_liftup_s10171,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s171/002477_liftup_s10171.json,0.1436158,0.0935256999999999,19,train
mug_s171,010875_hold_s10171,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s171/010875_hold_s10171.json,0.1436158,0.0935256999999999,16,train
mug_s171,023299_hold_s10171,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s171/023299_hold_s10171.json,0.1436158,0.0935256999999999,8,train
mug_s171,026687_hold_s10171,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s171/026687_hold_s10171.json,0.1436158,0.0935256999999999,8,train
mug_s171,020662_use_s10171,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s171/020662_use_s10171.json,0.1436158,0.0935256999999999,0,train
mug_s171,016002_use_s10171,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s171/016002_use_s10171.json,0.1436158,0.0935256999999999,0,train
mug_s171,015057_use_s10171,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s171/015057_use_s10171.json,0.1436158,0.0935256999999999,11,train
dispenser31,000669_handover_A02031,lotion_pump,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser31/000669_handover_A02031.json,0.231094,0.0718713,2,train
dispenser31,000645_handover_A02031,lotion_pump,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser31/000645_handover_A02031.json,0.231094,0.0718713,14,train
dispenser31,000669_handover_another_A02031,lotion_pump,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser31/000669_handover_another_A02031.json,0.231094,0.0718713,6,train
dispenser31,000700_use_A02031,lotion_pump,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser31/000700_use_A02031.json,0.231094,0.0718713,2,train
dispenser31,000660_use_A02031,lotion_pump,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser31/000660_use_A02031.json,0.231094,0.0718713,2,train
dispenser31,000651_liftup_A02031,lotion_pump,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser31/000651_liftup_A02031.json,0.231094,0.0718713,14,train
dispenser31,000682_hold_A02031,lotion_pump,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser31/000682_hold_A02031.json,0.231094,0.0718713,14,train
dispenser31,000691_hold_A02031,lotion_pump,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/dispenser31/000691_hold_A02031.json,0.231094,0.0718713,14,train
bowl_s196,000140_handover_s12196,bowl,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s196/000140_handover_s12196.json,0.1550744,0.0690622,9,train
bowl_s196,000644_handover_s12196,bowl,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s196/000644_handover_s12196.json,0.1550744,0.0690622,3,train
bowl_s196,000140_handover_another_s12196,bowl,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s196/000140_handover_another_s12196.json,0.1550744,0.0690622,3,train
bowl_s196,000934_liftup_s12196,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s196/000934_liftup_s12196.json,0.1550744,0.0690622,3,train
bowl_s196,001007_liftup_s12196,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s196/001007_liftup_s12196.json,0.1550744,0.0690622,3,train
bowl_s196,000218_liftup_s12196,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s196/000218_liftup_s12196.json,0.1550744,0.0690622,3,train
bowl_s196,000784_use_s12196,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s196/000784_use_s12196.json,0.1550744,0.0690622,3,train
bowl_s196,000360_use_s12196,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s196/000360_use_s12196.json,0.1550744,0.0690622,3,train
bowl_s196,000280_use_s12196,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s196/000280_use_s12196.json,0.1550744,0.0690622,3,train
bowl_s196,000861_hold_s12196,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s196/000861_hold_s12196.json,0.1550744,0.0690622,3,train
bowl_s196,000072_hold_s12196,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s196/000072_hold_s12196.json,0.1550744,0.0690622,3,train
cylinder_bottle_s318,002084_handover_another_s15318,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s318/002084_handover_another_s15318.json,0.216933,0.0649097,14,train
cylinder_bottle_s318,004449_handover_s15318,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s318/004449_handover_s15318.json,0.216933,0.0649097,6,train
cylinder_bottle_s318,005667_handover_s15318,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s318/005667_handover_s15318.json,0.216933,0.0649097,0,train
cylinder_bottle_s318,001631_liftup_s15318,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s318/001631_liftup_s15318.json,0.216933,0.0649097,14,train
cylinder_bottle_s318,006050_liftup_s15318,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s318/006050_liftup_s15318.json,0.216933,0.0649097,17,train
cylinder_bottle_s318,003079_liftup_s15318,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s318/003079_liftup_s15318.json,0.216933,0.0649097,8,train
cylinder_bottle_s318,006464_use_s15318,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s318/006464_use_s15318.json,0.216933,0.0649097,14,train
cylinder_bottle_s318,002810_use_s15318,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s318/002810_use_s15318.json,0.216933,0.0649097,14,train
cylinder_bottle_s318,003617_use_s15318,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s318/003617_use_s15318.json,0.216933,0.0649097,14,train
cylinder_bottle_s318,003351_hold_s15318,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s318/003351_hold_s15318.json,0.216933,0.0649097,14,train
teapot_4,000030_liftup_o13104,teapot,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/teapot_4/000030_liftup_o13104.json,0.21615,0.1452756,1,test
teapot_4,000078_hold_o13104,teapot,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/teapot_4/000078_hold_o13104.json,0.21615,0.1452756,16,test
